location,iso_code,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,new_date,Month,day,Year,Day Name,Month Name
Lithuania,LTU,499252,10704,18.34,3932.0,2021-03-30,3,30,2021,Tuesday,March
Lithuania,LTU,519937,11146,19.1,4094.0,2021-03-31,3,31,2021,Wednesday,March
Lithuania,LTU,538200,11338,19.77,4165.0,2021-04-01,4,1,2021,Thursday,April
Lithuania,LTU,557943,11815,20.5,4340.0,2021-04-02,4,2,2021,Friday,April
Lithuania,LTU,566603,12602,20.81,4629.0,2021-04-03,4,3,2021,Saturday,April
Lithuania,LTU,569012,12920,20.9,4746.0,2021-04-04,4,4,2021,Sunday,April
Lithuania,LTU,572726,12328,21.04,4529.0,2021-04-05,4,5,2021,Monday,April
Lithuania,LTU,587408,12594,21.58,4626.0,2021-04-06,4,6,2021,Tuesday,April
Lithuania,LTU,600139,11457,22.05,4209.0,2021-04-07,4,7,2021,Wednesday,April
Lithuania,LTU,627038,12691,23.03,4662.0,2021-04-08,4,8,2021,Thursday,April
Lithuania,LTU,660210,14610,24.25,5367.0,2021-04-09,4,9,2021,Friday,April
Lithuania,LTU,675806,15600,24.82,5730.0,2021-04-10,4,10,2021,Saturday,April
Lithuania,LTU,677521,15501,24.89,5694.0,2021-04-11,4,11,2021,Sunday,April
Lithuania,LTU,686257,16219,25.21,5958.0,2021-04-12,4,12,2021,Monday,April
Lithuania,LTU,705045,16805,25.9,6173.0,2021-04-13,4,13,2021,Tuesday,April
Lithuania,LTU,731688,18793,26.88,6903.0,2021-04-14,4,14,2021,Wednesday,April
Lithuania,LTU,754800,18252,27.73,6705.0,2021-04-15,4,15,2021,Thursday,April
Lithuania,LTU,775165,16422,28.47,6032.0,2021-04-16,4,16,2021,Friday,April
Lithuania,LTU,777645,14548,28.57,5344.0,2021-04-17,4,17,2021,Saturday,April
Lithuania,LTU,777729,14315,28.57,5258.0,2021-04-18,4,18,2021,Sunday,April
Lithuania,LTU,783549,13899,28.78,5106.0,2021-04-19,4,19,2021,Monday,April
Lithuania,LTU,798776,13390,29.34,4919.0,2021-04-20,4,20,2021,Tuesday,April
Lithuania,LTU,825405,13388,30.32,4918.0,2021-04-21,4,21,2021,Wednesday,April
Lithuania,LTU,851467,13810,31.28,5073.0,2021-04-22,4,22,2021,Thursday,April
Lithuania,LTU,876070,14415,32.18,5295.0,2021-04-23,4,23,2021,Friday,April
Lithuania,LTU,880603,14708,32.35,5403.0,2021-04-24,4,24,2021,Saturday,April
Lithuania,LTU,880867,14734,32.36,5412.0,2021-04-25,4,25,2021,Sunday,April
Lithuania,LTU,887033,14783,32.58,5430.0,2021-04-26,4,26,2021,Monday,April
Lithuania,LTU,900069,14470,33.06,5315.0,2021-04-27,4,27,2021,Tuesday,April
Lithuania,LTU,915409,12858,33.63,4723.0,2021-04-28,4,28,2021,Wednesday,April
Lithuania,LTU,947968,13786,34.82,5064.0,2021-04-29,4,29,2021,Thursday,April
Lithuania,LTU,985554,15641,36.2,5746.0,2021-04-30,4,30,2021,Friday,April
Lithuania,LTU,1001319,17245,36.78,6335.0,2021-05-01,5,1,2021,Saturday,May
Lithuania,LTU,1002064,17314,36.81,6360.0,2021-05-02,5,2,2021,Sunday,May
Lithuania,LTU,1015353,18331,37.3,6734.0,2021-05-03,5,3,2021,Monday,May
Lithuania,LTU,1043519,20493,38.33,7528.0,2021-05-04,5,4,2021,Tuesday,May
Lithuania,LTU,1077908,23214,39.6,8527.0,2021-05-05,5,5,2021,Wednesday,May
Lithuania,LTU,1112991,23575,40.88,8660.0,2021-05-06,5,6,2021,Thursday,May
Lithuania,LTU,1145688,22876,42.09,8403.0,2021-05-07,5,7,2021,Friday,May
Lithuania,LTU,1161398,22868,42.66,8400.0,2021-05-08,5,8,2021,Saturday,May
Lithuania,LTU,1168524,23780,42.92,8735.0,2021-05-09,5,9,2021,Sunday,May
Lithuania,LTU,1188895,24792,43.67,9107.0,2021-05-10,5,10,2021,Monday,May
Lithuania,LTU,1215014,24499,44.63,8999.0,2021-05-11,5,11,2021,Tuesday,May
Lithuania,LTU,1246444,24077,45.79,8844.0,2021-05-12,5,12,2021,Wednesday,May
Lithuania,LTU,1276088,23300,46.88,8559.0,2021-05-13,5,13,2021,Thursday,May
Lithuania,LTU,1307204,23074,48.02,8476.0,2021-05-14,5,14,2021,Friday,May
Lithuania,LTU,1313329,21704,48.24,7973.0,2021-05-15,5,15,2021,Saturday,May
Lithuania,LTU,1313829,20758,48.26,7625.0,2021-05-16,5,16,2021,Sunday,May
Lithuania,LTU,1329360,20066,48.83,7371.0,2021-05-17,5,17,2021,Monday,May
Lithuania,LTU,1353522,19787,49.72,7269.0,2021-05-18,5,18,2021,Tuesday,May
Lithuania,LTU,1385454,19859,50.89,7295.0,2021-05-19,5,19,2021,Wednesday,May
Lithuania,LTU,1416018,19990,52.02,7343.0,2021-05-20,5,20,2021,Thursday,May
Lithuania,LTU,1439784,18940,52.89,6957.0,2021-05-21,5,21,2021,Friday,May
Lithuania,LTU,1448188,19266,53.2,7077.0,2021-05-22,5,22,2021,Saturday,May
Lithuania,LTU,1450005,19454,53.26,7146.0,2021-05-23,5,23,2021,Sunday,May
Low income,OWID_LIC,0,0,0.0,0.0,2021-02-22,2,22,2021,Monday,February
Low income,OWID_LIC,8200,1171,0.0,2.0,2021-02-28,2,28,2021,Sunday,February
Low income,OWID_LIC,8200,1171,0.0,2.0,2021-03-01,3,1,2021,Monday,March
Low income,OWID_LIC,83256,11113,0.01,14.0,2021-03-05,3,5,2021,Friday,March
Low income,OWID_LIC,167098,22895,0.02,30.0,2021-03-06,3,6,2021,Saturday,March
Low income,OWID_LIC,206653,28350,0.03,37.0,2021-03-07,3,7,2021,Sunday,March
Low income,OWID_LIC,216877,29811,0.03,38.0,2021-03-08,3,8,2021,Monday,March
Low income,OWID_LIC,228248,28755,0.03,37.0,2021-03-09,3,9,2021,Tuesday,March
Low income,OWID_LIC,237154,27347,0.03,35.0,2021-03-10,3,10,2021,Wednesday,March
Low income,OWID_LIC,247142,26093,0.03,34.0,2021-03-11,3,11,2021,Thursday,March
Low income,OWID_LIC,258289,25005,0.03,32.0,2021-03-12,3,12,2021,Friday,March
Low income,OWID_LIC,309392,20328,0.04,26.0,2021-03-13,3,13,2021,Saturday,March
Low income,OWID_LIC,313303,15236,0.04,20.0,2021-03-14,3,14,2021,Sunday,March
Low income,OWID_LIC,371495,22088,0.05,28.0,2021-03-15,3,15,2021,Monday,March
Low income,OWID_LIC,422831,27798,0.05,36.0,2021-03-16,3,16,2021,Tuesday,March
Low income,OWID_LIC,435474,28331,0.06,37.0,2021-03-17,3,17,2021,Wednesday,March
Low income,OWID_LIC,446301,28451,0.06,37.0,2021-03-18,3,18,2021,Thursday,March
Low income,OWID_LIC,462718,29204,0.06,38.0,2021-03-19,3,19,2021,Friday,March
Low income,OWID_LIC,468128,22677,0.06,29.0,2021-03-20,3,20,2021,Saturday,March
Low income,OWID_LIC,483054,24250,0.06,31.0,2021-03-21,3,21,2021,Sunday,March
Low income,OWID_LIC,490432,16991,0.06,22.0,2021-03-22,3,22,2021,Monday,March
Low income,OWID_LIC,526358,14790,0.07,19.0,2021-03-23,3,23,2021,Tuesday,March
Low income,OWID_LIC,603107,23948,0.08,31.0,2021-03-24,3,24,2021,Wednesday,March
Low income,OWID_LIC,614297,23999,0.08,31.0,2021-03-25,3,25,2021,Thursday,March
Low income,OWID_LIC,649767,26721,0.08,34.0,2021-03-26,3,26,2021,Friday,March
Low income,OWID_LIC,682661,30648,0.09,40.0,2021-03-27,3,27,2021,Saturday,March
Low income,OWID_LIC,699634,30940,0.09,40.0,2021-03-28,3,28,2021,Sunday,March
Low income,OWID_LIC,710769,31477,0.09,41.0,2021-03-29,3,29,2021,Monday,March
Low income,OWID_LIC,746797,31491,0.1,41.0,2021-03-30,3,30,2021,Tuesday,March
Low income,OWID_LIC,826687,31940,0.11,41.0,2021-03-31,3,31,2021,Wednesday,March
Low income,OWID_LIC,837377,31869,0.11,41.0,2021-04-01,4,1,2021,Thursday,April
Low income,OWID_LIC,847842,28296,0.11,36.0,2021-04-02,4,2,2021,Friday,April
Low income,OWID_LIC,892053,27488,0.11,35.0,2021-04-04,4,4,2021,Sunday,April
Low income,OWID_LIC,944476,33387,0.12,43.0,2021-04-05,4,5,2021,Monday,April
Low income,OWID_LIC,982769,33710,0.13,43.0,2021-04-06,4,6,2021,Tuesday,April
Low income,OWID_LIC,1087725,37291,0.14,48.0,2021-04-07,4,7,2021,Wednesday,April
Low income,OWID_LIC,1573864,105212,0.2,136.0,2021-04-08,4,8,2021,Thursday,April
Low income,OWID_LIC,1606819,108425,0.21,140.0,2021-04-09,4,9,2021,Friday,April
Low income,OWID_LIC,1663914,113424,0.21,146.0,2021-04-10,4,10,2021,Saturday,April
Low income,OWID_LIC,1677449,112199,0.22,145.0,2021-04-11,4,11,2021,Sunday,April
Low income,OWID_LIC,1714184,109958,0.22,142.0,2021-04-12,4,12,2021,Monday,April
Low income,OWID_LIC,1757445,110668,0.23,143.0,2021-04-13,4,13,2021,Tuesday,April
Low income,OWID_LIC,1787893,100024,0.23,129.0,2021-04-14,4,14,2021,Wednesday,April
Low income,OWID_LIC,1815158,34471,0.23,44.0,2021-04-15,4,15,2021,Thursday,April
Low income,OWID_LIC,1836127,32758,0.24,42.0,2021-04-16,4,16,2021,Friday,April
Low income,OWID_LIC,2019883,50853,0.26,66.0,2021-04-17,4,17,2021,Saturday,April
Low income,OWID_LIC,2033372,50846,0.26,66.0,2021-04-18,4,18,2021,Sunday,April
Low income,OWID_LIC,2043257,47010,0.26,61.0,2021-04-19,4,19,2021,Monday,April
Low income,OWID_LIC,2055178,42533,0.26,55.0,2021-04-20,4,20,2021,Tuesday,April
Low income,OWID_LIC,2075066,41025,0.27,53.0,2021-04-21,4,21,2021,Wednesday,April
Low income,OWID_LIC,2206816,55951,0.28,72.0,2021-04-22,4,22,2021,Thursday,April
Low income,OWID_LIC,2247033,58701,0.29,76.0,2021-04-23,4,23,2021,Friday,April
Low income,OWID_LIC,2264053,34881,0.29,45.0,2021-04-24,4,24,2021,Saturday,April
Low income,OWID_LIC,2302526,38451,0.3,50.0,2021-04-25,4,25,2021,Sunday,April
Low income,OWID_LIC,2343315,42865,0.3,55.0,2021-04-26,4,26,2021,Monday,April
Low income,OWID_LIC,2369308,44876,0.31,58.0,2021-04-27,4,27,2021,Tuesday,April
Low income,OWID_LIC,3027451,136055,0.39,175.0,2021-04-28,4,28,2021,Wednesday,April
Low income,OWID_LIC,3063254,122348,0.39,158.0,2021-04-29,4,29,2021,Thursday,April
Low income,OWID_LIC,3086332,119900,0.4,155.0,2021-04-30,4,30,2021,Friday,April
Low income,OWID_LIC,3117700,121950,0.4,157.0,2021-05-01,5,1,2021,Saturday,May
Low income,OWID_LIC,3132122,118514,0.4,153.0,2021-05-02,5,2,2021,Sunday,May
Low income,OWID_LIC,3184290,120139,0.41,155.0,2021-05-03,5,3,2021,Monday,May
Low income,OWID_LIC,3222754,121921,0.42,157.0,2021-05-04,5,4,2021,Tuesday,May
Low income,OWID_LIC,3263171,33674,0.42,43.0,2021-05-05,5,5,2021,Wednesday,May
Low income,OWID_LIC,3324539,37326,0.43,48.0,2021-05-06,5,6,2021,Thursday,May
Low income,OWID_LIC,3382267,42276,0.44,54.0,2021-05-07,5,7,2021,Friday,May
Low income,OWID_LIC,3449574,47411,0.44,61.0,2021-05-08,5,8,2021,Saturday,May
Low income,OWID_LIC,3701011,81270,0.48,105.0,2021-05-09,5,9,2021,Sunday,May
Low income,OWID_LIC,3707040,74679,0.48,96.0,2021-05-10,5,10,2021,Monday,May
Low income,OWID_LIC,4074393,121663,0.53,157.0,2021-05-11,5,11,2021,Tuesday,May
Low income,OWID_LIC,4544216,183006,0.59,236.0,2021-05-12,5,12,2021,Wednesday,May
Low income,OWID_LIC,4576868,178904,0.59,231.0,2021-05-13,5,13,2021,Thursday,May
Low income,OWID_LIC,4634868,178943,0.6,231.0,2021-05-14,5,14,2021,Friday,May
Low income,OWID_LIC,4655313,172248,0.6,222.0,2021-05-15,5,15,2021,Saturday,May
Low income,OWID_LIC,4686683,140810,0.6,182.0,2021-05-16,5,16,2021,Sunday,May
Low income,OWID_LIC,4847606,162938,0.62,210.0,2021-05-17,5,17,2021,Monday,May
Low income,OWID_LIC,4955897,125929,0.64,162.0,2021-05-18,5,18,2021,Tuesday,May
Low income,OWID_LIC,5006641,66061,0.65,85.0,2021-05-19,5,19,2021,Wednesday,May
Low income,OWID_LIC,5087112,72892,0.66,94.0,2021-05-20,5,20,2021,Thursday,May
Low income,OWID_LIC,5204009,81306,0.67,105.0,2021-05-21,5,21,2021,Friday,May
Low income,OWID_LIC,5237666,83193,0.68,107.0,2021-05-22,5,22,2021,Saturday,May
Low income,OWID_LIC,5278046,84480,0.68,109.0,2021-05-23,5,23,2021,Sunday,May
Lower middle income,OWID_LMC,191181,191181,0.01,62.0,2021-01-16,1,16,2021,Saturday,January
Lower middle income,OWID_LMC,224301,112150,0.01,36.0,2021-01-17,1,17,2021,Sunday,January
Lower middle income,OWID_LMC,454049,151350,0.01,49.0,2021-01-18,1,18,2021,Monday,January
Lower middle income,OWID_LMC,674835,168709,0.02,54.0,2021-01-19,1,19,2021,Tuesday,January
Lower middle income,OWID_LMC,806484,161297,0.03,52.0,2021-01-20,1,20,2021,Wednesday,January
Lower middle income,OWID_LMC,1043534,173922,0.03,56.0,2021-01-21,1,21,2021,Thursday,January
Lower middle income,OWID_LMC,1390592,198656,0.04,64.0,2021-01-22,1,22,2021,Friday,January
Lower middle income,OWID_LMC,1582201,198717,0.05,64.0,2021-01-23,1,23,2021,Saturday,January
Lower middle income,OWID_LMC,1615504,198743,0.05,64.0,2021-01-24,1,24,2021,Sunday,January
Lower middle income,OWID_LMC,2023809,224251,0.07,72.0,2021-01-25,1,25,2021,Monday,January
Lower middle income,OWID_LMC,2029480,193521,0.07,62.0,2021-01-26,1,26,2021,Tuesday,January
Lower middle income,OWID_LMC,2359805,221903,0.08,72.0,2021-01-27,1,27,2021,Wednesday,January
Lower middle income,OWID_LMC,2932420,269841,0.09,87.0,2021-01-28,1,28,2021,Thursday,January
Lower middle income,OWID_LMC,3509692,302729,0.11,98.0,2021-01-29,1,29,2021,Friday,January
Lower middle income,OWID_LMC,3877910,327958,0.13,106.0,2021-01-30,1,30,2021,Saturday,January
Lower middle income,OWID_LMC,3949776,333467,0.13,108.0,2021-01-31,1,31,2021,Sunday,January
Lower middle income,OWID_LMC,4365244,334491,0.14,108.0,2021-02-01,2,1,2021,Monday,February
Lower middle income,OWID_LMC,4635456,372282,0.15,120.0,2021-02-02,2,2,2021,Tuesday,February
Lower middle income,OWID_LMC,5020311,380072,0.16,123.0,2021-02-03,2,3,2021,Wednesday,February
Lower middle income,OWID_LMC,5625254,384691,0.18,124.0,2021-02-04,2,4,2021,Thursday,February
Lower middle income,OWID_LMC,6525353,430809,0.21,139.0,2021-02-05,2,5,2021,Friday,February
Lower middle income,OWID_LMC,6943395,437926,0.22,141.0,2021-02-06,2,6,2021,Saturday,February
Lower middle income,OWID_LMC,7012653,437554,0.23,141.0,2021-02-07,2,7,2021,Sunday,February
Lower middle income,OWID_LMC,7551471,455175,0.24,147.0,2021-02-08,2,8,2021,Monday,February
Lower middle income,OWID_LMC,8123645,498313,0.26,161.0,2021-02-09,2,9,2021,Tuesday,February
Lower middle income,OWID_LMC,8848683,546910,0.29,177.0,2021-02-10,2,10,2021,Wednesday,February
Lower middle income,OWID_LMC,9453750,546928,0.31,177.0,2021-02-11,2,11,2021,Thursday,February
Lower middle income,OWID_LMC,10175435,521440,0.33,168.0,2021-02-12,2,12,2021,Friday,February
Lower middle income,OWID_LMC,10943046,571379,0.35,184.0,2021-02-13,2,13,2021,Saturday,February
Lower middle income,OWID_LMC,11115094,586063,0.36,189.0,2021-02-14,2,14,2021,Sunday,February
Lower middle income,OWID_LMC,12133829,654623,0.39,211.0,2021-02-15,2,15,2021,Monday,February
Lower middle income,OWID_LMC,12905529,683126,0.42,220.0,2021-02-16,2,16,2021,Tuesday,February
Lower middle income,OWID_LMC,13679477,690113,0.44,223.0,2021-02-17,2,17,2021,Wednesday,February
Lower middle income,OWID_LMC,14780810,761009,0.48,246.0,2021-02-18,2,18,2021,Thursday,February
Lower middle income,OWID_LMC,15623581,778307,0.5,251.0,2021-02-19,2,19,2021,Friday,February
Lower middle income,OWID_LMC,16628423,812197,0.54,262.0,2021-02-20,2,20,2021,Saturday,February
Lower middle income,OWID_LMC,16937773,831811,0.55,268.0,2021-02-21,2,21,2021,Sunday,February
Lower middle income,OWID_LMC,17648608,787826,0.57,254.0,2021-02-22,2,22,2021,Monday,February
Lower middle income,OWID_LMC,18428699,789024,0.59,255.0,2021-02-23,2,23,2021,Tuesday,February
Lower middle income,OWID_LMC,19396181,816672,0.63,264.0,2021-02-24,2,24,2021,Wednesday,February
Lower middle income,OWID_LMC,20560665,825694,0.66,267.0,2021-02-25,2,25,2021,Thursday,February
Lower middle income,OWID_LMC,21502458,839840,0.69,271.0,2021-02-26,2,26,2021,Friday,February
Lower middle income,OWID_LMC,22339959,815934,0.72,263.0,2021-02-27,2,27,2021,Saturday,February
Lower middle income,OWID_LMC,22561943,803453,0.73,259.0,2021-02-28,2,28,2021,Sunday,February
Lower middle income,OWID_LMC,23392191,820512,0.76,265.0,2021-03-01,3,1,2021,Monday,March
Lower middle income,OWID_LMC,24635542,886692,0.8,286.0,2021-03-02,3,2,2021,Tuesday,March
Lower middle income,OWID_LMC,25864459,924040,0.83,298.0,2021-03-03,3,3,2021,Wednesday,March
Lower middle income,OWID_LMC,27710895,1021461,0.89,330.0,2021-03-04,3,4,2021,Thursday,March
Lower middle income,OWID_LMC,29430243,1132541,0.95,366.0,2021-03-05,3,5,2021,Friday,March
Lower middle income,OWID_LMC,31112998,1253291,1.0,405.0,2021-03-06,3,6,2021,Saturday,March
Lower middle income,OWID_LMC,31298980,1248148,1.01,403.0,2021-03-07,3,7,2021,Sunday,March
Lower middle income,OWID_LMC,33696261,1472010,1.09,475.0,2021-03-08,3,8,2021,Monday,March
Lower middle income,OWID_LMC,35605207,1567095,1.15,506.0,2021-03-09,3,9,2021,Tuesday,March
Lower middle income,OWID_LMC,37321282,1636689,1.2,528.0,2021-03-10,3,10,2021,Wednesday,March
Lower middle income,OWID_LMC,38246503,1505087,1.23,486.0,2021-03-11,3,11,2021,Thursday,March
Lower middle income,OWID_LMC,40654487,1603463,1.31,518.0,2021-03-12,3,12,2021,Friday,March
Lower middle income,OWID_LMC,42662011,1649859,1.38,533.0,2021-03-13,3,13,2021,Saturday,March
Lower middle income,OWID_LMC,43342586,1720515,1.4,555.0,2021-03-14,3,14,2021,Sunday,March
Lower middle income,OWID_LMC,46789837,1870511,1.51,604.0,2021-03-15,3,15,2021,Monday,March
Lower middle income,OWID_LMC,49366412,1965886,1.59,635.0,2021-03-16,3,16,2021,Tuesday,March
Lower middle income,OWID_LMC,51841988,2074387,1.67,670.0,2021-03-17,3,17,2021,Wednesday,March
Lower middle income,OWID_LMC,54368291,2303113,1.75,743.0,2021-03-18,3,18,2021,Thursday,March
Lower middle income,OWID_LMC,58651706,2571031,1.89,830.0,2021-03-19,3,19,2021,Friday,March
Lower middle income,OWID_LMC,61460346,2685476,1.98,867.0,2021-03-20,3,20,2021,Saturday,March
Lower middle income,OWID_LMC,61963003,2660060,2.0,859.0,2021-03-21,3,21,2021,Sunday,March
Lower middle income,OWID_LMC,65702743,2701844,2.12,872.0,2021-03-22,3,22,2021,Monday,March
Lower middle income,OWID_LMC,68397369,2718708,2.21,878.0,2021-03-23,3,23,2021,Tuesday,March
Lower middle income,OWID_LMC,71663857,2831696,2.31,914.0,2021-03-24,3,24,2021,Wednesday,March
Lower middle income,OWID_LMC,74445411,2868160,2.4,926.0,2021-03-25,3,25,2021,Thursday,March
Lower middle income,OWID_LMC,77324468,2667537,2.5,861.0,2021-03-26,3,26,2021,Friday,March
Lower middle income,OWID_LMC,80107150,2663829,2.59,860.0,2021-03-27,3,27,2021,Saturday,March
Lower middle income,OWID_LMC,80759976,2685282,2.61,867.0,2021-03-28,3,28,2021,Sunday,March
Lower middle income,OWID_LMC,81849810,2306724,2.64,745.0,2021-03-29,3,29,2021,Monday,March
Lower middle income,OWID_LMC,84236541,2262739,2.72,730.0,2021-03-30,3,30,2021,Tuesday,March
Lower middle income,OWID_LMC,88037917,2339151,2.84,755.0,2021-03-31,3,31,2021,Wednesday,March
Lower middle income,OWID_LMC,92131970,2526651,2.97,816.0,2021-04-01,4,1,2021,Thursday,April
Lower middle income,OWID_LMC,96644561,2760013,3.12,891.0,2021-04-02,4,2,2021,Friday,April
Lower middle income,OWID_LMC,99839268,2818874,3.22,910.0,2021-04-03,4,3,2021,Saturday,April
Lower middle income,OWID_LMC,103144045,3197724,3.33,1032.0,2021-04-04,4,4,2021,Sunday,April
Lower middle income,OWID_LMC,107643729,3684846,3.47,1189.0,2021-04-05,4,5,2021,Monday,April
Lower middle income,OWID_LMC,112307162,4010089,3.62,1294.0,2021-04-06,4,6,2021,Tuesday,April
Lower middle income,OWID_LMC,116048314,4001485,3.75,1292.0,2021-04-07,4,7,2021,Wednesday,April
Lower middle income,OWID_LMC,120928276,4113758,3.9,1328.0,2021-04-08,4,8,2021,Thursday,April
Lower middle income,OWID_LMC,125018073,4053359,4.04,1308.0,2021-04-09,4,9,2021,Friday,April
Lower middle income,OWID_LMC,128872682,4147631,4.16,1339.0,2021-04-10,4,10,2021,Saturday,April
Lower middle income,OWID_LMC,132551613,4201081,4.28,1356.0,2021-04-11,4,11,2021,Sunday,April
Lower middle income,OWID_LMC,137033456,4198532,4.42,1355.0,2021-04-12,4,12,2021,Monday,April
Lower middle income,OWID_LMC,140163531,3979481,4.52,1284.0,2021-04-13,4,13,2021,Tuesday,April
Lower middle income,OWID_LMC,144211495,4023312,4.65,1299.0,2021-04-14,4,14,2021,Wednesday,April
Lower middle income,OWID_LMC,147698225,3824278,4.77,1234.0,2021-04-15,4,15,2021,Thursday,April
Lower middle income,OWID_LMC,150734685,3673802,4.87,1186.0,2021-04-16,4,16,2021,Friday,April
Lower middle income,OWID_LMC,153809724,3562435,4.96,1150.0,2021-04-17,4,17,2021,Saturday,April
Lower middle income,OWID_LMC,156093810,3363171,5.04,1086.0,2021-04-18,4,18,2021,Sunday,April
Lower middle income,OWID_LMC,159788266,3250687,5.16,1049.0,2021-04-19,4,19,2021,Monday,April
Lower middle income,OWID_LMC,160699127,2933657,5.19,947.0,2021-04-20,4,20,2021,Tuesday,April
Lower middle income,OWID_LMC,163585477,2767712,5.28,893.0,2021-04-21,4,21,2021,Wednesday,April
Lower middle income,OWID_LMC,167365576,2809622,5.4,907.0,2021-04-22,4,22,2021,Thursday,April
Lower middle income,OWID_LMC,168487376,2536099,5.44,819.0,2021-04-23,4,23,2021,Friday,April
Lower middle income,OWID_LMC,169062984,2179037,5.46,703.0,2021-04-24,4,24,2021,Saturday,April
Lower middle income,OWID_LMC,175901991,2829740,5.68,913.0,2021-04-25,4,25,2021,Sunday,April
Lower middle income,OWID_LMC,179643035,2836396,5.8,915.0,2021-04-26,4,26,2021,Monday,April
Lower middle income,OWID_LMC,182938999,3177125,5.9,1025.0,2021-04-27,4,27,2021,Tuesday,April
Lower middle income,OWID_LMC,186808140,3317523,6.03,1071.0,2021-04-28,4,28,2021,Wednesday,April
